Timestamp,ECG Value,LO+ Status,LO- Status,ECG_Clean,Time,R_Peak,Q_Peak,S_Peak,T_Peak,P_Peak,P-R Interval,Q-T Interval,S-T Interval
39.93755531311035,343.0,0.0,0.0,342.2145722586094,1.724,0,0,0,0,0,,,
40.031386375427246,350.0,0.0,0.0,342.4324375510624,1.728,0,0,0,0,0,,,
40.125720262527466,334.0,0.0,0.0,337.2063975373348,1.732,0,0,0,0,0,,,
40.22247862815857,328.0,0.0,0.0,330.2019368461164,1.736,0,0,0,0,0,,,
40.31417894363403,322.0,0.0,0.0,324.72411028766703,1.74,0,0,0,0,0,,,
40.40805387496948,324.0,0.0,0.0,322.02806899374843,1.744,0,0,0,0,0,,,
40.50180387496948,325.0,0.0,0.0,321.38261666191426,1.748,0,0,0,0,0,,,
40.60396933555603,321.0,0.0,0.0,321.48685365138283,1.752,0,0,0,0,0,,,
40.69133687019348,319.0,0.0,0.0,321.6941996618166,1.756,0,0,0,0,0,,,
40.785592794418335,322.0,0.0,0.0,322.1073967285613,1.76,0,0,0,0,0,,,
40.87943291664124,324.0,0.0,0.0,322.9765287098106,1.764,0,0,0,0,0,,,
40.973928689956665,325.0,0.0,0.0,324.28873394517007,1.768,0,0,0,0,0,,,
41.06768035888672,325.0,0.0,0.0,325.82080267037213,1.772,0,0,0,0,0,,,
41.17763423919678,327.0,0.0,0.0,327.3352463036405,1.776,0,0,0,0,0,,,
41.27839350700378,330.0,0.0,0.0,328.6457681430322,1.78,0,0,0,0,0,,,
41.36569666862488,328.0,0.0,0.0,329.5780941264322,1.784,0,0,0,0,0,,,
41.45944690704346,330.0,0.0,0.0,329.9691766229914,1.788,0,0,0,0,0,,,
41.55319714546204,331.0,0.0,0.0,329.7783840399763,1.792,0,0,0,0,0,,,
41.648274421691895,329.0,0.0,0.0,329.232302525278,1.796,0,0,0,0,0,,,
41.743547201156616,329.0,0.0,0.0,328.7946716658727,1.8,0,0,0,0,0,,,
41.84775233268738,328.0,0.0,0.0,328.8439606939048,1.804,0,0,0,0,0,,,
41.93134522438049,329.0,0.0,0.0,329.26875170735605,1.808,0,0,0,0,0,,,
42.025465965271,329.0,0.0,0.0,329.41672788992696,1.812,0,0,0,0,0,,,
42.13524985313416,329.0,0.0,0.0,328.6368266041629,1.816,0,0,0,0,0,,,
42.22945427894592,329.0,0.0,0.0,327.1018196403804,1.82,0,0,0,0,0,,,
42.324010133743286,327.0,0.0,0.0,326.1141670869375,1.824,0,0,0,0,0,,,
42.41776704788208,327.0,0.0,0.0,327.214114312413,1.828,0,0,0,0,0,,,
42.511547327041626,328.0,0.0,0.0,330.36879181907403,1.832,0,0,0,1,0,,,
42.60571908950806,327.0,0.0,0.0,332.83414474191375,1.836,0,0,0,0,0,,,
42.70026993751526,328.0,0.0,0.0,330.6753977652364,1.84,0,0,0,0,0,,,
42.778403520584106,335.0,0.0,0.0,323.1354707454105,1.844,0,0,0,0,0,,,
42.872151613235474,329.0,0.0,0.0,316.4396757581983,1.848,0,1,0,0,0,,,
42.95091128349304,328.0,0.0,0.0,321.549688135314,1.852,0,0,0,0,0,,,
43.04532909393311,326.0,0.0,0.0,344.2868650349665,1.856,0,0,0,0,0,,,
43.139089822769165,265.0,0.0,0.0,375.6334306558028,1.86,0,0,0,0,0,,,
43.23353457450867,566.0,0.0,0.0,394.65196592610414,1.864,1,0,0,0,1,0.17200000000000015,0.18799999999999994,0.15200000000000014
43.312530755996704,360.0,0.0,0.0,385.478302621826,1.868,0,0,0,0,0,,,
43.40632486343384,304.0,0.0,0.0,352.11617343296024,1.872,0,0,0,0,0,,,
43.500646114349365,303.0,0.0,0.0,314.84436174433023,1.876,0,0,0,0,0,,,
43.597145080566406,305.0,0.0,0.0,292.85900943446035,1.88,0,0,0,0,0,,,
43.68718075752258,306.0,0.0,0.0,291.62226126937003,1.884,0,0,1,0,0,,,
43.770259141922,307.0,0.0,0.0,304.16043652888106,1.888,0,0,0,0,0,,,
43.8634238243103,311.0,0.0,0.0,319.8646183050156,1.892,0,0,0,0,0,,,
43.94201564788818,326.0,0.0,0.0,331.13811833353657,1.896,0,0,0,0,0,,,
44.03632140159607,342.0,0.0,0.0,335.0845366327332,1.9,0,0,0,0,0,,,
44.13047170639038,336.0,0.0,0.0,332.5984588876425,1.904,0,0,0,0,0,,,
44.21444892883301,322.0,0.0,0.0,326.84221205778897,1.908,0,0,0,0,0,,,
44.30360889434815,319.0,0.0,0.0,321.35662642632866,1.912,0,0,0,0,0,,,
44.40218186378479,319.0,0.0,0.0,318.23769772018574,1.916,0,0,0,0,0,,,
44.47634696960449,320.0,0.0,0.0,317.5190694770488,1.92,0,0,0,0,0,,,
44.57098054885864,319.0,0.0,0.0,318.1101669921679,1.924,0,0,0,0,0,,,
44.650585412979126,318.0,0.0,0.0,319.1995086956388,1.928,0,0,0,0,0,,,
44.74459743499756,321.0,0.0,0.0,320.81886236151723,1.932,0,0,0,0,0,,,
44.82317805290222,321.0,0.0,0.0,323.351698097793,1.936,0,0,0,0,0,,,
44.91734671592712,329.0,0.0,0.0,326.772146403871,1.94,0,0,0,0,0,,,
45.01162600517273,330.0,0.0,0.0,330.4072164349121,1.944,0,0,0,0,0,,,
45.09039354324341,333.0,0.0,0.0,333.33192057977,1.948,0,0,0,0,0,,,
45.18492245674133,336.0,0.0,0.0,334.9503544708185,1.952,0,0,0,0,0,,,
45.27983903884888,335.0,0.0,0.0,335.2876793041274,1.956,0,0,0,0,0,,,
45.35891342163086,334.0,0.0,0.0,334.8376793802391,1.96,0,0,0,0,0,,,
45.43692684173584,334.0,0.0,0.0,334.15745233354454,1.964,0,0,0,0,0,,,
45.53078413009644,334.0,0.0,0.0,333.5557814703409,1.968,0,0,0,0,0,,,
45.609304904937744,334.0,0.0,0.0,333.06727291201327,1.972,0,0,0,0,0,,,
45.70474600791931,332.0,0.0,0.0,332.5879073996272,1.976,0,0,0,0,0,,,
45.79788732528687,331.0,0.0,0.0,331.9427373224719,1.98,0,0,0,0,0,,,
45.87662053108215,332.0,0.0,0.0,330.88106396803835,1.984,0,0,0,0,0,,,
45.97081160545349,327.0,0.0,0.0,329.2129348350975,1.988,0,0,0,0,0,,,
46.04896569252014,329.0,0.0,0.0,327.16801681783465,1.992,0,0,0,0,0,,,
46.14308214187622,329.0,0.0,0.0,325.6350270746564,1.996,0,0,0,0,0,,,
46.23785853385925,324.0,0.0,0.0,325.6861066631565,2.0,0,0,0,0,0,,,
46.31598377227783,325.0,0.0,0.0,327.27970107458344,2.004,0,0,0,0,0,,,
46.40973424911499,323.0,0.0,0.0,328.2474744627628,2.008,0,0,0,0,0,,,
46.48785948753357,325.0,0.0,0.0,325.3681737242627,2.012,0,0,0,0,0,,,
46.58161950111389,325.0,0.0,0.0,317.9516049073814,2.016,0,0,0,0,0,,,
46.67621994018555,323.0,0.0,0.0,311.1579892728413,2.02,0,0,0,0,0,,,
46.75475096702576,321.0,0.0,0.0,314.314834629281,2.024,0,0,0,0,0,,,
46.84852623939514,323.0,0.0,0.0,332.6351936920332,2.028,0,0,0,0,0,,,
46.927730560302734,243.0,0.0,0.0,358.7793093874829,2.032,0,0,0,0,0,,,
47.02148914337158,550.0,0.0,0.0,375.0600865216948,2.036,0,0,0,1,0,,,
47.11567807197571,327.0,0.0,0.0,367.894139907973,2.04,0,0,0,0,0,,,
47.19431114196777,303.0,0.0,0.0,340.55999240837525,2.044,0,0,0,0,0,,,
47.28870296478272,302.0,0.0,0.0,310.2227308076024,2.048,0,0,0,0,0,,,
47.38452386856079,306.0,0.0,0.0,293.23092773876124,2.052,0,0,0,0,0,,,
47.46205067634583,305.0,0.0,0.0,294.3809952762354,2.056,0,0,0,0,0,,,
47.5558009147644,307.0,0.0,0.0,307.70486846225526,2.06,0,0,0,0,0,,,
47.65052795410156,316.0,0.0,0.0,323.47978400601323,2.064,0,0,0,0,0,,,
47.729146003723145,332.0,0.0,0.0,334.01085330352936,2.068,0,0,0,0,0,,,
47.82289552688599,345.0,0.0,0.0,336.0001973306356,2.072,0,0,0,0,0,,,
47.92334604263306,330.0,0.0,0.0,330.6181582556978,2.076,0,0,0,0,0,,,
48.011558294296265,316.0,0.0,0.0,322.0301237259856,2.08,0,0,0,0,0,,,
48.105674028396606,315.0,0.0,0.0,314.77391675113586,2.084,0,0,0,0,0,,,
48.19677805900574,313.0,0.0,0.0,311.3250902934628,2.088,0,0,0,0,0,,,
48.28172278404236,311.0,0.0,0.0,311.4003363977764,2.092,0,0,0,0,0,,,
48.37523937225342,315.0,0.0,0.0,313.13021048350856,2.096,0,0,0,0,0,,,
48.4775664806366,315.0,0.0,0.0,314.8019511598556,2.1,0,0,0,0,0,,,
48.565269947052,314.0,0.0,0.0,315.82983313717386,2.104,0,0,0,0,0,,,
48.65954637527466,316.0,0.0,0.0,316.5972024461009,2.108,0,0,0,0,0,,,
48.73837566375733,320.0,0.0,0.0,317.7196243026378,2.112,0,0,0,0,0,,,
48.83219814300537,318.0,0.0,0.0,319.43380130090264,2.116,0,0,0,0,0,,,
48.92791223526001,321.0,0.0,0.0,321.4193173166228,2.12,0,1,0,0,0,,,
49.0238049030304,323.0,0.0,0.0,323.026537252858,2.124,0,0,0,0,0,,,
49.11692237854004,325.0,0.0,0.0,323.778672738374,2.128,0,0,0,0,0,,,
49.211647033691406,324.0,0.0,0.0,323.8646204126836,2.132,0,0,0,0,0,,,
49.29021859169006,324.0,0.0,0.0,324.18240142006425,2.136,0,0,0,0,0,,,
49.38423991203308,326.0,0.0,0.0,325.68659410311096,2.14,0,0,0,0,0,,,
49.481769323349,328.0,0.0,0.0,328.35800380113267,2.144,0,0,0,0,0,,,
49.57538723945618,327.0,0.0,0.0,330.6510166093244,2.148,0,0,0,0,0,,,
49.67035484313965,330.0,0.0,0.0,330.3272321229522,2.152,0,0,0,0,0,,,
49.771100997924805,329.0,0.0,0.0,326.7712480349783,2.156,0,0,0,0,0,,,
49.86328148841858,332.0,0.0,0.0,323.23795350241096,2.16,0,0,0,0,0,,,
49.9563581943512,330.0,0.0,0.0,326.2273293516323,2.164,0,0,0,0,0,,,
50.04968452453613,333.0,0.0,0.0,340.49909339580256,2.168,0,0,0,0,0,,,
50.14016652107239,332.0,0.0,0.0,362.7324744589714,2.172,0,0,0,0,0,,,
50.22650003433228,383.0,0.0,0.0,380.6511463831754,2.176,0,0,0,0,0,,,
50.322211265563965,452.0,0.0,0.0,381.2625300920748,2.18,1,0,0,0,1,0.31600000000000006,0.22399999999999975,0.1479999999999997
50.4100022315979,323.0,0.0,0.0,362.0219498695675,2.184,0,0,0,0,0,,,
50.49643635749817,314.0,0.0,0.0,333.6185985968584,2.188,0,0,0,0,0,,,
50.59092903137207,313.0,0.0,0.0,311.305342860949,2.192,0,0,0,0,0,,,
50.67048501968384,315.0,0.0,0.0,303.8475349671309,2.196,0,0,1,0,0,,,
50.769694089889526,316.0,0.0,0.0,309.8861587407775,2.2,0,0,0,0,0,,,
50.86142134666443,317.0,0.0,0.0,322.0093887810832,2.204,0,0,0,0,0,,,
50.95651078224182,325.0,0.0,0.0,332.5168446870958,2.208,0,0,0,0,0,,,
51.054314851760864,344.0,0.0,0.0,336.813038298421,2.212,0,0,0,0,0,,,
51.15507531166077,339.0,0.0,0.0,334.3309860623649,2.216,0,0,0,0,0,,,
51.241143465042114,322.0,0.0,0.0,327.8028019162677,2.22,0,0,0,0,0,,,
51.33536458015442,318.0,0.0,0.0,321.1850606198012,2.224,0,0,0,0,0,,,
51.4296944141388,319.0,0.0,0.0,317.1913350477814,2.228,0,0,0,0,0,,,
51.5339834690094,318.0,0.0,0.0,316.11093220246,2.232,0,0,0,0,0,,,
51.62038946151733,317.0,0.0,0.0,316.5846715390828,2.236,0,0,0,0,0,,,
51.714921712875366,317.0,0.0,0.0,317.256778029088,2.24,0,0,0,0,0,,,
51.794137716293335,318.0,0.0,0.0,317.7705424925853,2.244,0,0,0,0,0,,,
51.8884174823761,317.0,0.0,0.0,318.5676303938772,2.248,0,0,0,0,0,,,
51.96750998497009,320.0,0.0,0.0,320.06610538563064,2.252,0,0,0,0,0,,,
52.06336569786072,322.0,0.0,0.0,322.1074680990415,2.256,0,0,0,0,0,,,
52.16270685195923,327.0,0.0,0.0,324.08451054461744,2.26,0,0,0,0,0,,,
52.25326824188232,323.0,0.0,0.0,325.4550475776046,2.264,0,0,0,0,0,,,
52.34670066833496,326.0,0.0,0.0,326.08180026861123,2.268,0,0,0,0,0,,,
52.42486119270325,327.0,0.0,0.0,326.1820450514498,2.272,0,0,0,0,0,,,
52.52047872543335,326.0,0.0,0.0,326.0926714486613,2.276,0,0,0,0,0,,,
52.61461901664734,326.0,0.0,0.0,326.0880054185084,2.28,0,0,0,0,0,,,
52.69783639907837,325.0,0.0,0.0,326.31000254963624,2.284,0,0,0,0,0,,,
52.78734111785889,329.0,0.0,0.0,326.79716066333634,2.288,0,0,0,0,0,,,
52.86699080467224,327.0,0.0,0.0,327.56307829423764,2.292,0,0,0,0,0,,,
52.96081519126892,328.0,0.0,0.0,328.6059343825788,2.296,0,0,0,0,0,,,
53.055742263793945,329.0,0.0,0.0,329.8067346619324,2.3,0,0,0,0,0,,,
53.15060329437256,332.0,0.0,0.0,330.8795805998793,2.304,0,0,0,0,0,,,
53.24483895301819,332.0,0.0,0.0,331.5320201735826,2.308,0,0,0,0,0,,,
53.3403422832489,331.0,0.0,0.0,331.7131045949118,2.312,0,0,0,0,0,,,
53.41882276535034,332.0,0.0,0.0,331.6650750861502,2.316,0,0,0,0,0,,,
53.51405620574951,332.0,0.0,0.0,331.68830206726835,2.32,0,0,0,0,0,,,
53.61188268661499,330.0,0.0,0.0,331.8427983500841,2.324,0,0,0,0,0,,,
53.70996427536011,332.0,0.0,0.0,331.9216053729266,2.328,0,0,0,0,0,,,
53.79811763763428,334.0,0.0,0.0,331.8097886615563,2.332,0,0,0,0,0,,,
53.88742685317993,333.0,0.0,0.0,331.86822867577774,2.336,0,0,0,0,0,,,
53.98415160179138,332.0,0.0,0.0,332.7032786148142,2.34,0,0,0,0,0,,,
54.068777084350586,332.0,0.0,0.0,334.1799692366911,2.344,0,0,0,1,0,,,
54.1635308265686,332.0,0.0,0.0,334.64229919628184,2.348,0,0,0,0,0,,,
54.23974251747131,327.0,0.0,0.0,331.8318560880346,2.352,0,0,0,0,0,,,
54.33388137817383,338.0,0.0,0.0,325.75935708766985,2.356,0,0,0,0,0,,,
54.42854690551758,329.0,0.0,0.0,321.11259182539413,2.36,0,1,0,0,0,,,
54.52277731895447,328.0,0.0,0.0,325.3029658180228,2.364,0,0,0,0,0,,,
54.61774849891663,330.0,0.0,0.0,341.2971591519065,2.368,0,0,0,0,0,,,
54.712512493133545,269.0,0.0,0.0,361.29450238009616,2.372,0,0,0,0,0,,,
54.80686092376709,527.0,0.0,0.0,370.0828921754901,2.376,1,0,0,0,1,0.19599999999999973,0.1200000000000001,0.08800000000000008
54.90162086486816,310.0,0.0,0.0,357.91557161745584,2.38,0,0,0,0,0,,,
54.9803946018219,298.0,0.0,0.0,330.10171564029275,2.384,0,0,0,0,0,,,
55.07446336746216,300.0,0.0,0.0,302.53933805711387,2.388,0,0,0,0,0,,,
55.177783489227295,300.0,0.0,0.0,288.5874048216692,2.392,0,0,1,0,0,,,
55.26463675498962,300.0,0.0,0.0,290.9582462099811,2.396,0,0,0,0,0,,,
55.35849690437317,302.0,0.0,0.0,303.64798961444626,2.4,0,0,0,0,0,,,
55.45316982269287,312.0,0.0,0.0,318.23308495650326,2.404,0,0,0,0,0,,,
55.53262495994568,325.0,0.0,0.0,328.34708134540097,2.408,0,0,0,0,0,,,
55.63527178764343,341.0,0.0,0.0,331.26095756250714,2.412,0,0,0,0,0,,,
55.72334051132202,327.0,0.0,0.0,327.9293574137237,2.416,0,0,0,0,0,,,
55.817161321640015,318.0,0.0,0.0,321.9241345617433,2.42,0,0,0,0,0,,,
55.911921977996826,316.0,0.0,0.0,317.1846842026013,2.424,0,0,0,0,0,,,
55.99117708206177,314.0,0.0,0.0,315.70372042223033,2.428,0,0,0,0,0,,,
56.08631610870361,321.0,0.0,0.0,316.8735214353053,2.432,0,0,0,0,0,,,
56.18112921714783,321.0,0.0,0.0,318.83331874001675,2.436,0,0,0,0,0,,,
56.26080775260925,318.0,0.0,0.0,320.33125917615666,2.44,0,0,0,0,0,,,
56.36025047302246,320.0,0.0,0.0,321.4349036763985,2.444,0,0,0,0,0,,,
56.45195770263672,323.0,0.0,0.0,322.86487826232457,2.448,0,0,0,0,0,,,
56.54612016677856,326.0,0.0,0.0,325.0028159490578,2.452,0,0,0,0,0,,,
56.643563985824585,327.0,0.0,0.0,327.5391242435549,2.456,0,0,0,0,0,,,
56.72006487846375,330.0,0.0,0.0,329.8277506369816,2.46,0,0,0,0,0,,,
56.81555151939392,333.0,0.0,0.0,331.42264877070875,2.464,0,0,0,0,0,,,
56.9089298248291,330.0,0.0,0.0,332.31772328649345,2.468,0,0,0,0,0,,,
57.00321054458618,334.0,0.0,0.0,332.78384285296994,2.472,0,0,0,0,0,,,
57.09907078742981,332.0,0.0,0.0,333.04322881623364,2.476,0,0,0,0,0,,,
57.178659200668335,334.0,0.0,0.0,333.10402557118056,2.48,0,0,0,1,0,,,
57.28816080093384,333.0,0.0,0.0,332.85926697483444,2.484,0,0,0,0,0,,,
57.36839270591736,332.0,0.0,0.0,332.2862021635968,2.488,0,0,0,0,0,,,
57.462297677993774,331.0,0.0,0.0,331.5340935965398,2.492,0,0,0,0,0,,,
57.57184195518494,332.0,0.0,0.0,330.8399527010977,2.496,0,0,0,0,0,,,
57.6657497882843,330.0,0.0,0.0,330.346667060773,2.5,0,0,0,0,0,,,
57.760737657547,329.0,0.0,0.0,329.9369070313355,2.504,0,0,0,0,0,,,
57.85539174079895,329.0,0.0,0.0,329.2310828406389,2.508,0,0,0,0,0,,,
57.950011014938354,329.0,0.0,0.0,327.8885974586703,2.512,0,0,0,0,0,,,
58.04515218734741,325.0,0.0,0.0,326.1215668182384,2.516,0,0,0,0,0,,,
58.13970685005188,328.0,0.0,0.0,324.9561826426731,2.52,0,0,0,0,0,,,
58.218878984451294,327.0,0.0,0.0,325.66771359773264,2.524,0,0,0,0,0,,,
58.31380486488342,324.0,0.0,0.0,328.3635189294094,2.528,0,0,0,0,0,,,
58.40811109542847,326.0,0.0,0.0,330.8351135503541,2.532,0,0,0,0,0,,,
58.50278282165527,326.0,0.0,0.0,329.54123601017005,2.536,0,0,0,0,0,,,
58.61400127410889,337.0,0.0,0.0,323.3039357613643,2.54,0,0,0,0,0,,,
58.70888590812683,325.0,0.0,0.0,316.91438602555047,2.544,0,1,0,0,0,,,
58.7882604598999,325.0,0.0,0.0,319.6171178084647,2.548,0,0,0,0,0,,,
58.88228178024292,327.0,0.0,0.0,336.7749194034336,2.552,0,0,0,0,0,,,
58.976595878601074,250.0,0.0,0.0,361.4049837496995,2.556,0,0,0,0,0,,,
59.07224702835083,549.0,0.0,0.0,376.4472474461919,2.56,1,0,0,0,0,0.18400000000000016,0.03200000000000003,0.0
59.165950298309326,326.0,0.0,0.0,369.0355487921115,2.564,0,0,0,0,0,,,
59.26122784614563,308.0,0.0,0.0,342.71859081794065,2.568,0,0,0,0,0,,,
59.35636425018311,305.0,0.0,0.0,314.032708470814,2.572,0,0,0,0,0,,,
59.45121622085571,308.0,0.0,0.0,297.9600883851361,2.576,0,0,1,1,0,,,
59.54540944099426,310.0,0.0,0.0,298.0980448435395,2.58,0,0,0,0,0,,,
59.64574193954468,311.0,0.0,0.0,308.7123463016565,2.584,0,0,0,0,0,,,
59.734626054763794,317.0,0.0,0.0,322.4630091935866,2.588,0,0,0,0,0,,,
59.82934641838074,331.0,0.0,0.0,335.38481263051693,2.592,0,0,0,0,0,,,
59.92428803443909,347.0,0.0,0.0,347.0598903855422,2.596,0,0,0,0,0,,,
